0,17,0.0
1,15,8.886119947416683e-16
2,15,1.3506446028928519e-15
3,14,6.550374649210101e-15
4,13,1.544587807927902e-14
5,13,2.1696030545099708e-14
6,13,4.40861794159668e-14
7,13,3.549165078908216e-14
8,13,9.82226127391747e-14
9,12,2.461297532489609e-13
10,12,6.962137350449381e-13
11,11,1.5300626473835366e-12
