name    gate_name   n   initial_state_number    construction_time   simulation_time diff    total_initial   percent
rec	H	3	0	1	1	0.0	1.0	0.0
rec	X	3	0	1	1	0.0	1.0	0.0
rec	Y	3	0	1	0	0.0	1.0	0.0
rec	Z	3	0	0	1	0.0	1.0	0.0
rec	Rx	3	0	0	1	0.0	1.0	0.0
rec	Ry	3	0	0	1	0.0	1.0	0.0
rec	Rz	3	0	1	1	0.0	1.0	0.0
rec	X^(1/2)	3	1	1	1	0.0	1.0	0.0
rec	X^(1/4)	3	1	1	1	0.0	1.0	0.0
rec	X^(1/8)	3	1	0	1	0.0	1.0	0.0
rec	H	3	1	1	0	0.0	1.0	0.0
rec	X	3	1	1	1	0.0	1.0	0.0
rec	Y	3	1	1	1	0.0	1.0	0.0
rec	Z	3	1	1	0	0.0	1.0	0.0
rec	Rx	3	1	1	0	0.0	1.0	0.0
rec	Ry	3	1	1	0	0.0	1.0	0.0
rec	Rz	3	1	0	1	0.0	1.0	0.0
rec	X^(1/2)	3	2	1	1	0.0	1.0	0.0
rec	X^(1/4)	3	2	1	1	0.0	1.0	0.0
rec	X^(1/8)	3	2	1	1	0.0	1.0	0.0
rec	H	3	2	1	0	0.0	1.0	0.0
rec	X	3	2	1	1	0.0	1.0	0.0
rec	Y	3	2	1	1	0.0	1.0	0.0
rec	Z	3	2	0	1	0.0	1.0	0.0
rec	Rx	3	2	0	1	0.0	1.0	0.0
rec	Ry	3	2	1	1	0.0	1.0	0.0
rec	Rz	3	2	1	1	0.0	1.0	0.0
rec	X^(1/2)	3	3	1	1	0.0	1.0	0.0
rec	X^(1/4)	3	3	1	1	0.0	1.0	0.0
rec	X^(1/8)	3	3	0	1	0.0	1.0	0.0
rec	H	3	3	0	1	0.0	1.0	0.0
rec	X	3	3	1	1	0.0	1.0	0.0
rec	Y	3	3	1	1	0.0	1.0	0.0
rec	Z	3	3	0	1	0.0	1.0	0.0
rec	Rx	3	3	1	1	0.0	1.0	0.0
rec	Ry	3	3	1	1	0.0	1.0	0.0
rec	Rz	3	3	1	1	0.0	1.0	0.0
rec	X^(1/2)	3	4	1	1	0.0	1.0	0.0
rec	X^(1/4)	3	4	1	1	0.0	1.0	0.0
rec	X^(1/8)	3	4	1	1	0.0	1.0	0.0
rec	H	3	4	1	1	0.0	1.0	0.0
rec	X	3	4	1	1	0.0	1.0	0.0
rec	Y	3	4	1	0	0.0	1.0	0.0
rec	Z	3	4	0	1	0.0	1.0	0.0
rec	Rx	3	4	0	1	0.0	1.0	0.0
rec	Ry	3	4	0	1	0.0	1.0	0.0
rec	Rz	3	4	0	1	0.0	1.0	0.0
rec	X^(1/2)	3	5	0	1	0.0	1.0	0.0
rec	X^(1/4)	3	5	1	1	0.0	1.0	0.0
rec	X^(1/8)	3	5	1	1	0.0	1.0	0.0
rec	H	3	5	1	0	0.0	1.0	0.0
rec	X	3	5	0	1	0.0	1.0	0.0
rec	Y	3	5	0	1	0.0	1.0	0.0
rec	Z	3	5	1	1	0.0	1.0	0.0
rec	Rx	3	5	1	1	0.0	1.0	0.0
rec	Ry	3	5	1	0	0.0	1.0	0.0
rec	Rz	3	5	1	0	0.0	1.0	0.0
rec	X^(1/2)	3	6	1	0	0.0	1.4142135	0.0
rec	X^(1/4)	3	6	1	0	0.0	1.306563	0.0
rec	X^(1/8)	3	6	1	0	0.0	1.1758755	0.0
rec	H	3	6	0	1	0.0	1.4142135	0.0
rec	X	3	6	0	1	0.0	1.0	0.0
rec	Y	3	6	0	1	0.0	1.0	0.0
rec	Z	3	6	0	1	0.0	1.0	0.0
rec	Rx	3	6	0	1	0.0	1.3065629	0.0
rec	Ry	3	6	0	1	0.0	1.3065629	0.0
rec	Rz	3	6	1	1	0.0	1.0	0.0
rec	X^(1/2)	3	7	1	1	0.0	1.4142135	0.0
rec	X^(1/4)	3	7	1	0	0.0	1.306563	0.0
rec	X^(1/8)	3	7	0	1	0.0	1.1758755	0.0
rec	H	3	7	0	1	0.0	1.4142135	0.0
rec	X	3	7	0	1	0.0	1.0	0.0
rec	Y	3	7	0	1	0.0	1.0	0.0
rec	Z	3	7	1	1	0.0	1.0	0.0
rec	Rx	3	7	1	1	0.0	1.3065629	0.0
rec	Ry	3	7	1	0	0.0	1.3065629	0.0
rec	Rz	3	7	1	0	0.0	1.0	0.0
rec	X^(1/2)	4	0	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	0	1	3	0.0	1.0	0.0
rec	X^(1/8)	4	0	2	3	0.0	1.0	0.0
rec	H	4	0	2	2	0.0	1.0	0.0
rec	X	4	0	2	2	0.0	1.0	0.0
rec	Y	4	0	2	2	0.0	1.0	0.0
rec	Z	4	0	1	3	0.0	1.0	0.0
rec	Rx	4	0	1	3	0.0	1.0	0.0
rec	Ry	4	0	2	3	0.0	1.0	0.0
rec	Rz	4	0	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	1	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	1	2	2	0.0	1.0	0.0
rec	X^(1/8)	4	1	2	2	0.0	1.0	0.0
rec	H	4	1	2	2	0.0	1.0	0.0
rec	X	4	1	2	2	0.0	1.0	0.0
rec	Y	4	1	2	3	0.0	1.0	0.0
rec	Z	4	1	2	2	0.0	1.0	0.0
rec	Rx	4	1	1	3	0.0	1.0	0.0
rec	Ry	4	1	2	3	0.0	1.0	0.0
rec	Rz	4	1	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	2	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	2	2	2	0.0	1.0	0.0
rec	X^(1/8)	4	2	2	2	0.0	1.0	0.0
rec	H	4	2	1	3	0.0	1.0	0.0
rec	X	4	2	1	3	0.0	1.0	0.0
rec	Y	4	2	2	2	0.0	1.0	0.0
rec	Z	4	2	2	2	0.0	1.0	0.0
rec	Rx	4	2	2	2	0.0	1.0	0.0
rec	Ry	4	2	2	2	0.0	1.0	0.0
rec	Rz	4	2	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	3	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	3	2	2	0.0	1.0	0.0
rec	X^(1/8)	4	3	2	2	0.0	1.0	0.0
rec	H	4	3	2	2	0.0	1.0	0.0
rec	X	4	3	2	2	0.0	1.0	0.0
rec	Y	4	3	2	2	0.0	1.0	0.0
rec	Z	4	3	1	3	0.0	1.0	0.0
rec	Rx	4	3	2	3	0.0	1.0	0.0
rec	Ry	4	3	2	3	0.0	1.0	0.0
rec	Rz	4	3	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	4	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	4	2	3	0.0	1.0	0.0
rec	X^(1/8)	4	4	2	2	0.0	1.0	0.0
rec	H	4	4	2	2	0.0	1.0	0.0
rec	X	4	4	2	2	0.0	1.0	0.0
rec	Y	4	4	2	2	0.0	1.0	0.0
rec	Z	4	4	2	2	0.0	1.0	0.0
rec	Rx	4	4	2	2	0.0	1.0	0.0
rec	Ry	4	4	2	2	0.0	1.0	0.0
rec	Rz	4	4	1	3	0.0	1.0	0.0
rec	X^(1/2)	4	5	2	3	0.0	1.0	0.0
rec	X^(1/4)	4	5	2	3	0.0	1.0	0.0
rec	X^(1/8)	4	5	2	3	0.0	1.0	0.0
rec	H	4	5	2	3	0.0	1.0	0.0
rec	X	4	5	2	2	0.0	1.0	0.0
rec	Y	4	5	2	2	0.0	1.0	0.0
rec	Z	4	5	1	2	0.0	1.0	0.0
rec	Rx	4	5	2	2	0.0	1.0	0.0
rec	Ry	4	5	2	2	0.0	1.0	0.0
rec	Rz	4	5	1	3	0.0	1.0	0.0
rec	X^(1/2)	4	6	1	2	0.0	1.0	0.0
rec	X^(1/4)	4	6	1	3	0.0	1.0	0.0
rec	X^(1/8)	4	6	2	2	0.0	1.0	0.0
rec	H	4	6	1	2	0.0	1.0	0.0
rec	X	4	6	2	2	0.0	1.0	0.0
rec	Y	4	6	1	2	0.0	1.0	0.0
rec	Z	4	6	2	2	0.0	1.0	0.0
rec	Rx	4	6	2	2	0.0	1.0	0.0
rec	Ry	4	6	1	2	0.0	1.0	0.0
rec	Rz	4	6	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	7	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	7	1	2	0.0	1.0	0.0
rec	X^(1/8)	4	7	2	2	0.0	1.0	0.0
rec	H	4	7	2	2	0.0	1.0	0.0
rec	X	4	7	1	2	0.0	1.0	0.0
rec	Y	4	7	1	2	0.0	1.0	0.0
rec	Z	4	7	2	2	0.0	1.0	0.0
rec	Rx	4	7	1	2	0.0	1.0	0.0
rec	Ry	4	7	2	2	0.0	1.0	0.0
rec	Rz	4	7	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	8	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	8	1	2	0.0	1.0	0.0
rec	X^(1/8)	4	8	2	2	0.0	1.0	0.0
rec	H	4	8	2	2	0.0	1.0	0.0
rec	X	4	8	2	2	0.0	1.0	0.0
rec	Y	4	8	1	2	0.0	1.0	0.0
rec	Z	4	8	2	2	0.0	1.0	0.0
rec	Rx	4	8	2	2	0.0	1.0	0.0
rec	Ry	4	8	2	2	0.0	1.0	0.0
rec	Rz	4	8	1	2	0.0	1.0	0.0
rec	X^(1/2)	4	9	1	3	0.0	1.0	0.0
rec	X^(1/4)	4	9	2	2	0.0	1.0	0.0
rec	X^(1/8)	4	9	2	2	0.0	1.0	0.0
rec	H	4	9	2	2	0.0	1.0	0.0
rec	X	4	9	1	2	0.0	1.0	0.0
rec	Y	4	9	1	2	0.0	1.0	0.0
rec	Z	4	9	2	2	0.0	1.0	0.0
rec	Rx	4	9	2	2	0.0	1.0	0.0
rec	Ry	4	9	2	2	0.0	1.0	0.0
rec	Rz	4	9	1	2	0.0	1.0	0.0
rec	X^(1/2)	4	10	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	10	2	2	0.0	1.0	0.0
rec	X^(1/8)	4	10	2	2	0.0	1.0	0.0
rec	H	4	10	1	2	0.0	1.0	0.0
rec	X	4	10	1	2	0.0	1.0	0.0
rec	Y	4	10	2	2	0.0	1.0	0.0
rec	Z	4	10	2	2	0.0	1.0	0.0
rec	Rx	4	10	2	2	0.0	1.0	0.0
rec	Ry	4	10	1	2	0.0	1.0	0.0
rec	Rz	4	10	1	3	0.0	1.0	0.0
rec	X^(1/2)	4	11	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	11	1	3	0.0	1.0	0.0
rec	X^(1/8)	4	11	2	2	0.0	1.0	0.0
rec	H	4	11	1	2	0.0	1.0	0.0
rec	X	4	11	2	2	0.0	1.0	0.0
rec	Y	4	11	2	2	0.0	1.0	0.0
rec	Z	4	11	2	2	0.0	1.0	0.0
rec	Rx	4	11	1	2	0.0	1.0	0.0
rec	Ry	4	11	1	3	0.0	1.0	0.0
rec	Rz	4	11	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	12	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	12	1	2	0.0	1.0	0.0
rec	X^(1/8)	4	12	1	2	0.0	1.0	0.0
rec	H	4	12	2	2	0.0	1.0	0.0
rec	X	4	12	2	2	0.0	1.0	0.0
rec	Y	4	12	2	2	0.0	1.0	0.0
rec	Z	4	12	1	2	0.0	1.0	0.0
rec	Rx	4	12	1	3	0.0	1.0	0.0
rec	Ry	4	12	2	2	0.0	1.0	0.0
rec	Rz	4	12	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	13	2	2	0.0	1.0	0.0
rec	X^(1/4)	4	13	1	2	0.0	1.0	0.0
rec	X^(1/8)	4	13	2	2	0.0	1.0	0.0
rec	H	4	13	2	2	0.0	1.0	0.0
rec	X	4	13	2	2	0.0	1.0	0.0
rec	Y	4	13	1	2	0.0	1.0	0.0
rec	Z	4	13	1	2	0.0	1.0	0.0
rec	Rx	4	13	2	2	0.0	1.0	0.0
rec	Ry	4	13	2	2	0.0	1.0	0.0
rec	Rz	4	13	2	2	0.0	1.0	0.0
rec	X^(1/2)	4	14	1	2	0.0	1.4142135	0.0
rec	X^(1/4)	4	14	2	2	0.0	1.306563	0.0
rec	X^(1/8)	4	14	2	2	0.0	1.1758755	0.0
rec	H	4	14	2	2	0.0	1.4142135	0.0
rec	X	4	14	2	2	0.0	1.0	0.0
rec	Y	4	14	1	2	0.0	1.0	0.0
rec	Z	4	14	2	2	0.0	1.0	0.0
rec	Rx	4	14	2	2	0.0	1.3065629	0.0
rec	Ry	4	14	2	2	0.0	1.3065629	0.0
rec	Rz	4	14	1	2	0.0	1.0	0.0
rec	X^(1/2)	4	15	1	2	0.0	1.4142135	0.0
rec	X^(1/4)	4	15	2	2	0.0	1.306563	0.0
rec	X^(1/8)	4	15	2	2	0.0	1.1758755	0.0
rec	H	4	15	2	2	0.0	1.4142135	0.0
rec	X	4	15	2	2	0.0	1.0	0.0
rec	Y	4	15	2	2	0.0	1.0	0.0
rec	Z	4	15	1	2	0.0	1.0	0.0
rec	Rx	4	15	2	2	0.0	1.3065629	0.0
rec	Ry	4	15	2	2	0.0	1.3065629	0.0
rec	Rz	4	15	1	2	0.0	1.0	0.0
rec	X^(1/2)	5	0	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	0	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	0	5	6	0.0	1.0	0.0
rec	H	5	0	5	7	0.0	1.0	0.0
rec	X	5	0	5	6	0.0	1.0	0.0
rec	Y	5	0	5	6	0.0	1.0	0.0
rec	Z	5	0	5	6	0.0	1.0	0.0
rec	Rx	5	0	5	7	0.0	1.0	0.0
rec	Ry	5	0	5	6	0.0	1.0	0.0
rec	Rz	5	0	5	7	0.0	1.0	0.0
rec	X^(1/2)	5	1	6	6	0.0	1.0	0.0
rec	X^(1/4)	5	1	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	1	5	7	0.0	1.0	0.0
rec	H	5	1	9	10	0.0	1.0	0.0
rec	X	5	1	8	7	0.0	1.0	0.0
rec	Y	5	1	9	7	0.0	1.0	0.0
rec	Z	5	1	6	7	0.0	1.0	0.0
rec	Rx	5	1	9	12	0.0	1.0	0.0
rec	Ry	5	1	9	11	0.0	1.0	0.0
rec	Rz	5	1	6	12	0.0	1.0	0.0
rec	X^(1/2)	5	2	10	8	0.0	1.0	0.0
rec	X^(1/4)	5	2	5	10	0.0	1.0	0.0
rec	X^(1/8)	5	2	6	8	0.0	1.0	0.0
rec	H	5	2	6	8	0.0	1.0	0.0
rec	X	5	2	5	8	0.0	1.0	0.0
rec	Y	5	2	6	7	0.0	1.0	0.0
rec	Z	5	2	6	7	0.0	1.0	0.0
rec	Rx	5	2	8	7	0.0	1.0	0.0
rec	Ry	5	2	9	6	0.0	1.0	0.0
rec	Rz	5	2	9	7	0.0	1.0	0.0
rec	X^(1/2)	5	3	8	7	0.0	1.0	0.0
rec	X^(1/4)	5	3	10	11	0.0	1.0	0.0
rec	X^(1/8)	5	3	9	12	0.0	1.0	0.0
rec	H	5	3	6	16	0.0	1.0	0.0
rec	X	5	3	11	6	0.0	1.0	0.0
rec	Y	5	3	7	6	0.0	1.0	0.0
rec	Z	5	3	6	6	0.0	1.0	0.0
rec	Rx	5	3	5	7	0.0	1.0	0.0
rec	Ry	5	3	6	6	0.0	1.0	0.0
rec	Rz	5	3	5	7	0.0	1.0	0.0
rec	X^(1/2)	5	4	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	4	5	7	0.0	1.0	0.0
rec	X^(1/8)	5	4	6	6	0.0	1.0	0.0
rec	H	5	4	6	6	0.0	1.0	0.0
rec	X	5	4	6	6	0.0	1.0	0.0
rec	Y	5	4	5	7	0.0	1.0	0.0
rec	Z	5	4	6	6	0.0	1.0	0.0
rec	Rx	5	4	6	7	0.0	1.0	0.0
rec	Ry	5	4	5	7	0.0	1.0	0.0
rec	Rz	5	4	5	7	0.0	1.0	0.0
rec	X^(1/2)	5	5	5	7	0.0	1.0	0.0
rec	X^(1/4)	5	5	6	6	0.0	1.0	0.0
rec	X^(1/8)	5	5	5	7	0.0	1.0	0.0
rec	H	5	5	6	7	0.0	1.0	0.0
rec	X	5	5	5	6	0.0	1.0	0.0
rec	Y	5	5	6	6	0.0	1.0	0.0
rec	Z	5	5	6	7	0.0	1.0	0.0
rec	Rx	5	5	5	7	0.0	1.0	0.0
rec	Ry	5	5	5	6	0.0	1.0	0.0
rec	Rz	5	5	5	7	0.0	1.0	0.0
rec	X^(1/2)	5	6	6	6	0.0	1.0	0.0
rec	X^(1/4)	5	6	5	7	0.0	1.0	0.0
rec	X^(1/8)	5	6	5	7	0.0	1.0	0.0
rec	H	5	6	7	6	0.0	1.0	0.0
rec	X	5	6	6	6	0.0	1.0	0.0
rec	Y	5	6	6	6	0.0	1.0	0.0
rec	Z	5	6	5	6	0.0	1.0	0.0
rec	Rx	5	6	5	6	0.0	1.0	0.0
rec	Ry	5	6	5	6	0.0	1.0	0.0
rec	Rz	5	6	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	7	6	6	0.0	1.0	0.0
rec	X^(1/4)	5	7	6	6	0.0	1.0	0.0
rec	X^(1/8)	5	7	5	6	0.0	1.0	0.0
rec	H	5	7	5	6	0.0	1.0	0.0
rec	X	5	7	5	7	0.0	1.0	0.0
rec	Y	5	7	5	6	0.0	1.0	0.0
rec	Z	5	7	5	7	0.0	1.0	0.0
rec	Rx	5	7	6	6	0.0	1.0	0.0
rec	Ry	5	7	6	6	0.0	1.0	0.0
rec	Rz	5	7	5	7	0.0	1.0	0.0
rec	X^(1/2)	5	8	5	7	0.0	1.0	0.0
rec	X^(1/4)	5	8	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	8	7	6	0.0	1.0	0.0
rec	H	5	8	6	6	0.0	1.0	0.0
rec	X	5	8	5	7	0.0	1.0	0.0
rec	Y	5	8	5	7	0.0	1.0	0.0
rec	Z	5	8	5	6	0.0	1.0	0.0
rec	Rx	5	8	5	6	0.0	1.0	0.0
rec	Ry	5	8	5	7	0.0	1.0	0.0
rec	Rz	5	8	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	9	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	9	5	7	0.0	1.0	0.0
rec	X^(1/8)	5	9	5	7	0.0	1.0	0.0
rec	H	5	9	5	7	0.0	1.0	0.0
rec	X	5	9	5	6	0.0	1.0	0.0
rec	Y	5	9	5	6	0.0	1.0	0.0
rec	Z	5	9	5	6	0.0	1.0	0.0
rec	Rx	5	9	5	6	0.0	1.0	0.0
rec	Ry	5	9	6	6	0.0	1.0	0.0
rec	Rz	5	9	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	10	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	10	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	10	5	6	0.0	1.0	0.0
rec	H	5	10	6	6	0.0	1.0	0.0
rec	X	5	10	5	6	0.0	1.0	0.0
rec	Y	5	10	5	6	0.0	1.0	0.0
rec	Z	5	10	5	6	0.0	1.0	0.0
rec	Rx	5	10	5	6	0.0	1.0	0.0
rec	Ry	5	10	5	7	0.0	1.0	0.0
rec	Rz	5	10	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	11	5	7	0.0	1.0	0.0
rec	X^(1/4)	5	11	6	7	0.0	1.0	0.0
rec	X^(1/8)	5	11	5	7	0.0	1.0	0.0
rec	H	5	11	5	6	0.0	1.0	0.0
rec	X	5	11	5	6	0.0	1.0	0.0
rec	Y	5	11	5	6	0.0	1.0	0.0
rec	Z	5	11	5	7	0.0	1.0	0.0
rec	Rx	5	11	5	6	0.0	1.0	0.0
rec	Ry	5	11	5	6	0.0	1.0	0.0
rec	Rz	5	11	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	12	5	7	0.0	1.0	0.0
rec	X^(1/4)	5	12	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	12	5	6	0.0	1.0	0.0
rec	H	5	12	5	6	0.0	1.0	0.0
rec	X	5	12	5	6	0.0	1.0	0.0
rec	Y	5	12	5	6	0.0	1.0	0.0
rec	Z	5	12	5	6	0.0	1.0	0.0
rec	Rx	5	12	5	7	0.0	1.0	0.0
rec	Ry	5	12	5	6	0.0	1.0	0.0
rec	Rz	5	12	5	5	0.0	1.0	0.0
rec	X^(1/2)	5	13	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	13	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	13	5	6	0.0	1.0	0.0
rec	H	5	13	5	6	0.0	1.0	0.0
rec	X	5	13	5	6	0.0	1.0	0.0
rec	Y	5	13	5	6	0.0	1.0	0.0
rec	Z	5	13	5	6	0.0	1.0	0.0
rec	Rx	5	13	5	6	0.0	1.0	0.0
rec	Ry	5	13	5	7	0.0	1.0	0.0
rec	Rz	5	13	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	14	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	14	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	14	5	6	0.0	1.0	0.0
rec	H	5	14	5	6	0.0	1.0	0.0
rec	X	5	14	5	6	0.0	1.0	0.0
rec	Y	5	14	5	6	0.0	1.0	0.0
rec	Z	5	14	5	6	0.0	1.0	0.0
rec	Rx	5	14	5	6	0.0	1.0	0.0
rec	Ry	5	14	5	7	0.0	1.0	0.0
rec	Rz	5	14	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	15	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	15	5	7	0.0	1.0	0.0
rec	X^(1/8)	5	15	5	6	0.0	1.0	0.0
rec	H	5	15	5	7	0.0	1.0	0.0
rec	X	5	15	6	6	0.0	1.0	0.0
rec	Y	5	15	5	6	0.0	1.0	0.0
rec	Z	5	15	5	6	0.0	1.0	0.0
rec	Rx	5	15	5	6	0.0	1.0	0.0
rec	Ry	5	15	5	6	0.0	1.0	0.0
rec	Rz	5	15	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	16	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	16	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	16	5	6	0.0	1.0	0.0
rec	H	5	16	5	7	0.0	1.0	0.0
rec	X	5	16	5	6	0.0	1.0	0.0
rec	Y	5	16	5	6	0.0	1.0	0.0
rec	Z	5	16	5	6	0.0	1.0	0.0
rec	Rx	5	16	5	7	0.0	1.0	0.0
rec	Ry	5	16	5	6	0.0	1.0	0.0
rec	Rz	5	16	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	17	5	7	0.0	1.0	0.0
rec	X^(1/4)	5	17	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	17	5	7	0.0	1.0	0.0
rec	H	5	17	5	7	0.0	1.0	0.0
rec	X	5	17	5	6	0.0	1.0	0.0
rec	Y	5	17	5	6	0.0	1.0	0.0
rec	Z	5	17	5	6	0.0	1.0	0.0
rec	Rx	5	17	5	7	0.0	1.0	0.0
rec	Ry	5	17	5	6	0.0	1.0	0.0
rec	Rz	5	17	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	18	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	18	5	7	0.0	1.0	0.0
rec	X^(1/8)	5	18	5	6	0.0	1.0	0.0
rec	H	5	18	5	6	0.0	1.0	0.0
rec	X	5	18	5	7	0.0	1.0	0.0
rec	Y	5	18	5	6	0.0	1.0	0.0
rec	Z	5	18	5	6	0.0	1.0	0.0
rec	Rx	5	18	5	6	0.0	1.0	0.0
rec	Ry	5	18	5	6	0.0	1.0	0.0
rec	Rz	5	18	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	19	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	19	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	19	5	6	0.0	1.0	0.0
rec	H	5	19	5	6	0.0	1.0	0.0
rec	X	5	19	5	7	0.0	1.0	0.0
rec	Y	5	19	5	6	0.0	1.0	0.0
rec	Z	5	19	6	6	0.0	1.0	0.0
rec	Rx	5	19	5	6	0.0	1.0	0.0
rec	Ry	5	19	5	6	0.0	1.0	0.0
rec	Rz	5	19	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	20	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	20	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	20	5	6	0.0	1.0	0.0
rec	H	5	20	5	6	0.0	1.0	0.0
rec	X	5	20	5	6	0.0	1.0	0.0
rec	Y	5	20	5	6	0.0	1.0	0.0
rec	Z	5	20	5	6	0.0	1.0	0.0
rec	Rx	5	20	5	6	0.0	1.0	0.0
rec	Ry	5	20	5	6	0.0	1.0	0.0
rec	Rz	5	20	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	21	5	6	0.0	1.0	0.0
rec	X^(1/4)	5	21	5	6	0.0	1.0	0.0
rec	X^(1/8)	5	21	5	7	0.0	1.0	0.0
rec	H	5	21	5	6	0.0	1.0	0.0
rec	X	5	21	5	6	0.0	1.0	0.0
rec	Y	5	21	5	7	0.0	1.0	0.0
rec	Z	5	21	5	6	0.0	1.0	0.0
rec	Rx	5	21	5	6	0.0	1.0	0.0
rec	Ry	5	21	5	7	0.0	1.0	0.0
rec	Rz	5	21	5	6	0.0	1.0	0.0
rec	X^(1/2)	5	22	5	6	0.0	1.0	0.0
