1,15,8.886119947416683e-16
2,15,1.3506446028928519e-15
3,14,6.550374649210101e-15
4,13,1.544587807927902e-14
5,13,2.1696030545099708e-14
6,13,4.40861794159668e-14
7,13,1.744820513114305e-14
8,13,9.468527421724056e-14
9,12,2.3673150627921926e-13
10,12,3.1181599891319826e-13
11,12,4.963665900977581e-13
