name,gate_name,n,initial_state_number,construction_time,simulation_time,precision,abs_error,euclid_error
rec,Rz,7,40,93,157,6,3.071953e-07,3.699327e-07
rec,X^(1/2),7,41,96,157,6,1.8848645e-07,2.5556218e-07
rec,X^(1/4),7,41,96,158,6,1.8863366e-07,2.548736e-07
rec,X^(1/8),7,41,98,154,6,2.5636925e-07,2.7938097e-07
rec,H,7,41,95,152,6,2.4073563e-07,2.9261795e-07
rec,X,7,41,97,159,6,2.5463117e-07,2.6815925e-07
rec,Y,7,41,96,158,6,2.5463117e-07,2.6815925e-07
rec,Z,7,41,94,163,6,2.686345e-07,3.1515603e-07
rec,Rx,7,41,100,150,6,3.100731e-07,3.527155e-07
rec,Ry,7,41,94,155,6,3.100731e-07,3.527155e-07
rec,Rz,7,41,98,158,6,2.2114548e-07,2.8033512e-07
rec,X^(1/2),7,42,121,155,6,4.6415383e-07,6.4579416e-07
rec,X^(1/4),7,42,97,155,6,3.77249e-07,5.2132333e-07
rec,X^(1/8),7,42,94,153,6,4.300013e-07,6.4705364e-07
rec,H,7,42,92,152,6,4.6766863e-07,5.171611e-07
rec,X,7,42,102,151,6,2.8115454e-07,3.6768108e-07
rec,Y,7,42,95,154,6,2.8115454e-07,3.6768108e-07
rec,Z,7,42,100,157,6,2.5463115e-07,2.7979385e-07
rec,Rx,7,42,93,150,6,3.960038e-07,4.7933645e-07
rec,Ry,7,42,96,153,6,3.960038e-07,4.7933645e-07
rec,Rz,7,42,101,156,6,3.846261e-07,4.706811e-07
rec,X^(1/2),7,43,98,159,6,4.6415383e-07,6.4579416e-07
rec,X^(1/4),7,43,102,154,6,3.77249e-07,5.2132333e-07
rec,X^(1/8),7,43,101,157,6,4.300013e-07,6.4705364e-07
rec,H,7,43,95,153,6,4.1086423e-07,5.0158053e-07
rec,X,7,43,96,155,6,2.8115454e-07,3.6768108e-07
rec,Y,7,43,99,155,6,2.8115454e-07,3.6768108e-07
rec,Z,7,43,94,158,6,2.5331974e-07,3.2888215e-07
rec,Rx,7,43,91,152,6,3.960038e-07,4.7933645e-07
rec,Ry,7,43,93,156,6,3.960038e-07,4.7933645e-07
rec,Rz,7,43,94,154,6,2.0336125e-07,3.0556464e-07
rec,X^(1/2),7,44,93,158,6,5.0509055e-07,6.7302966e-07
rec,X^(1/4),7,44,95,152,6,4.4229103e-07,5.133966e-07
rec,X^(1/8),7,44,97,153,6,5.4348396e-07,6.128248e-07
rec,H,7,44,94,154,6,4.5982821e-07,5.961082e-07
rec,X,7,44,92,152,6,4.2696448e-07,5.314936e-07
rec,Y,7,44,93,151,6,4.2696448e-07,5.314936e-07
rec,Z,7,44,119,156,6,4.0651776e-07,4.917665e-07
rec,Rx,7,44,96,157,6,4.4229094e-07,6.113566e-07
rec,Ry,7,44,95,158,6,4.4229094e-07,6.113566e-07
rec,Rz,7,44,96,154,6,4.0122603e-07,5.0448466e-07
rec,X^(1/2),7,45,95,156,6,5.0509055e-07,6.7302966e-07
rec,X^(1/4),7,45,95,157,6,4.4229103e-07,5.133966e-07
rec,X^(1/8),7,45,102,156,6,5.4348396e-07,6.128248e-07
rec,H,7,45,95,157,6,7.250686e-07,8.6728664e-07
rec,X,7,45,100,160,6,4.2696448e-07,5.314936e-07
rec,Y,7,45,96,154,6,4.2696448e-07,5.314936e-07
rec,Z,7,45,91,148,6,4.3603407e-07,6.064591e-07
rec,Rx,7,45,99,151,6,4.4229094e-07,6.113566e-07
rec,Ry,7,45,94,157,6,4.4229094e-07,6.113566e-07
rec,Rz,7,45,98,154,6,4.7683716e-07,6.778084e-07
rec,X^(1/2),7,46,96,153,6,4.081531e-07,5.545299e-07
rec,X^(1/4),7,46,97,153,6,3.4787115e-07,3.773634e-07
rec,X^(1/8),7,46,95,152,6,4.1409407e-07,5.7103335e-07
rec,H,7,46,94,154,6,3.9600374e-07,5.0907965e-07
rec,X,7,46,95,155,6,2.8932826e-07,4.011278e-07
rec,Y,7,46,99,157,6,2.8932826e-07,4.011278e-07
rec,Z,7,46,96,152,6,4.0651776e-07,4.917665e-07
rec,Rx,7,46,93,158,6,4.0343363e-07,4.1792077e-07
rec,Ry,7,46,94,154,6,4.0343363e-07,4.1792077e-07
rec,Rz,7,46,96,157,6,7.5394576e-07,8.694723e-07
rec,X^(1/2),7,47,94,152,6,4.081531e-07,5.545299e-07
rec,X^(1/4),7,47,93,157,6,3.4787115e-07,3.773634e-07
rec,X^(1/8),7,47,93,178,6,4.1409407e-07,5.7103335e-07
rec,H,7,47,98,155,6,3.8857473e-07,4.797841e-07
rec,X,7,47,96,157,6,2.8932826e-07,4.011278e-07
rec,Y,7,47,98,156,6,2.8932826e-07,4.011278e-07
rec,Z,7,47,99,156,6,4.7456163e-07,6.234285e-07
rec,Rx,7,47,100,159,6,4.0343363e-07,4.1792077e-07
rec,Ry,7,47,97,155,6,4.0343363e-07,4.1792077e-07
rec,Rz,7,47,96,157,6,3.8310768e-07,4.7578828e-07
rec,X^(1/2),7,48,102,156,6,3.8174517e-07,4.913509e-07
rec,X^(1/4),7,48,96,155,6,4.0541528e-07,5.2248555e-07
rec,X^(1/8),7,48,94,156,6,3.3717916e-07,4.084892e-07
rec,H,7,48,99,157,6,2.5649717e-07,3.786526e-07
rec,X,7,48,96,154,6,3.1704272e-07,4.613259e-07
rec,Y,7,48,98,158,6,3.1704272e-07,4.613259e-07
rec,Z,7,48,95,163,6,2.6656008e-07,3.1331604e-07
rec,Rx,7,48,95,152,6,2.6656008e-07,3.148478e-07
rec,Ry,7,48,95,154,6,2.6656008e-07,3.148478e-07
rec,Rz,7,48,98,156,6,1.7393556e-07,3.1549737e-07
rec,X^(1/2),7,49,97,151,6,3.8174517e-07,4.913509e-07
rec,X^(1/4),7,49,95,156,6,4.0541528e-07,5.2248555e-07
rec,X^(1/8),7,49,94,154,6,3.3717916e-07,4.084892e-07
rec,H,7,49,92,155,6,2.412539e-07,3.448347e-07
rec,X,7,49,99,156,6,3.1704272e-07,4.613259e-07
rec,Y,7,49,102,155,6,3.1704272e-07,4.613259e-07
rec,Z,7,49,96,153,6,3.8165595e-07,5.299285e-07
rec,Rx,7,49,94,155,6,2.6656008e-07,3.148478e-07
rec,Ry,7,49,103,152,6,2.6656008e-07,3.148478e-07
rec,Rz,7,49,119,158,6,3.4882723e-07,4.771277e-07
rec,X^(1/2),7,50,102,155,7,8.0548695e-08,1.735396e-07
rec,X^(1/4),7,50,95,162,6,3.768883e-07,4.5475403e-07
rec,X^(1/8),7,50,95,154,6,4.915274e-07,5.320565e-07
rec,H,7,50,99,154,6,7.152558e-07,8.8622426e-07
rec,X,7,50,98,151,7,1.13728206e-07,1.6658741e-07
rec,Y,7,50,95,155,7,1.13728206e-07,1.6658741e-07
rec,Z,7,50,95,153,6,2.6656008e-07,3.1331604e-07
rec,Rx,7,50,94,156,6,2.6656008e-07,3.9703662e-07
rec,Ry,7,50,94,152,6,2.6656008e-07,3.9703662e-07
rec,Rz,7,50,98,158,6,8.34465e-07,1.0196179e-06
rec,X^(1/2),7,51,97,156,7,8.0548695e-08,1.735396e-07
rec,X^(1/4),7,51,94,155,6,3.768883e-07,4.5475403e-07
rec,X^(1/8),7,51,97,153,6,4.915274e-07,5.320565e-07
rec,H,7,51,96,157,6,3.8141252e-07,5.066806e-07
rec,X,7,51,97,156,7,1.13728206e-07,1.6658741e-07
rec,Y,7,51,94,156,7,1.13728206e-07,1.6658741e-07
rec,Z,7,51,97,157,6,3.3717478e-07,4.528238e-07
rec,Rx,7,51,96,155,6,2.6656008e-07,3.9703662e-07
rec,Ry,7,51,100,157,6,2.6656008e-07,3.9703662e-07
rec,Rz,7,51,92,156,6,1.7441363e-07,2.6805293e-07
rec,X^(1/2),7,52,94,158,6,9.53675e-07,1.0979397e-06
rec,X^(1/4),7,52,95,152,6,3.3980467e-07,4.5406802e-07
rec,X^(1/8),7,52,94,154,6,7.2512023e-07,8.8851857e-07
rec,H,7,52,94,155,6,5.313422e-07,7.438517e-07
rec,X,7,52,97,156,6,5.5581995e-07,7.611015e-07
rec,Y,7,52,122,153,6,5.5581995e-07,7.611015e-07
rec,Z,7,52,97,152,6,7.1525574e-07,8.3143505e-07
rec,Rx,7,52,93,156,6,7.1525574e-07,9.113246e-07
rec,Ry,7,52,94,155,6,7.1525574e-07,9.113246e-07
rec,Rz,7,52,98,152,6,6.191159e-07,8.985693e-07
rec,X^(1/2),7,53,98,156,6,9.53675e-07,1.0979397e-06
rec,X^(1/4),7,53,96,156,6,3.3980467e-07,4.5406802e-07
rec,X^(1/8),7,53,99,156,6,7.2512023e-07,8.8851857e-07
rec,H,7,53,97,158,6,6.4440763e-07,7.877089e-07
rec,X,7,53,96,162,6,5.5581995e-07,7.611015e-07
rec,Y,7,53,100,156,6,5.5581995e-07,7.611015e-07
rec,Z,7,53,94,155,6,1.0990553e-06,1.3255662e-06
rec,Rx,7,53,92,156,6,7.1525574e-07,9.113246e-07
rec,Ry,7,53,91,150,6,7.1525574e-07,9.113246e-07
rec,Rz,7,53,92,157,6,1.0728836e-06,1.2311391e-06
rec,X^(1/2),7,54,95,154,6,3.6035027e-07,5.172519e-07
rec,X^(1/4),7,54,101,156,6,3.4766782e-07,5.334781e-07
rec,X^(1/8),7,54,97,157,6,3.9932792e-07,4.7312042e-07
rec,H,7,54,96,156,6,6.079205e-07,8.174973e-07
rec,X,7,54,95,153,6,2.616273e-07,3.4244042e-07
rec,Y,7,54,97,155,6,2.616273e-07,3.4244042e-07
rec,Z,7,54,96,155,6,7.1525574e-07,8.3143505e-07
rec,Rx,7,54,94,156,6,2.9407968e-07,3.523434e-07
rec,Ry,7,54,101,155,6,2.9407968e-07,3.523434e-07
rec,Rz,7,54,96,160,6,3.5886748e-07,5.50855e-07
rec,X^(1/2),7,55,99,155,6,3.6035027e-07,5.172519e-07
rec,X^(1/4),7,55,98,155,6,3.4766782e-07,5.334781e-07
rec,X^(1/8),7,55,120,152,6,3.9932792e-07,4.7312042e-07
rec,H,7,55,101,158,6,6.115715e-07,8.943572e-07
rec,X,7,55,95,158,6,2.616273e-07,3.4244042e-07
rec,Y,7,55,95,157,6,2.616273e-07,3.4244042e-07
rec,Z,7,55,98,159,6,8.34465e-07,9.886389e-07
rec,Rx,7,55,100,157,6,2.9407968e-07,3.523434e-07
rec,Ry,7,55,96,157,6,2.9407968e-07,3.523434e-07
rec,Rz,7,55,101,156,6,8.678567e-07,1.0137173e-06
rec,X^(1/2),7,56,94,158,6,3.7462064e-07,4.9240117e-07
rec,X^(1/4),7,56,95,155,6,6.419416e-07,7.763864e-07
rec,X^(1/8),7,56,100,154,6,6.079448e-07,6.9378365e-07
rec,H,7,56,93,159,6,5.32667e-07,6.682993e-07
rec,X,7,56,96,155,6,6.420536e-07,7.6557365e-07
rec,Y,7,56,95,155,6,6.420536e-07,7.6557365e-07
rec,Z,7,56,96,151,6,4.915125e-07,6.0231554e-07
rec,Rx,7,56,95,153,6,6.078505e-07,7.119639e-07
rec,Ry,7,56,93,150,6,6.078505e-07,7.119639e-07
rec,Rz,7,56,101,156,6,6.078505e-07,6.9248546e-07
rec,X^(1/2),7,57,94,151,6,3.7462064e-07,4.9240117e-07
rec,X^(1/4),7,57,99,154,6,6.419416e-07,7.763864e-07
rec,X^(1/8),7,57,96,156,6,6.079448e-07,6.9378365e-07
rec,H,7,57,94,154,6,3.5018357e-07,4.5256536e-07
rec,X,7,57,98,153,6,6.420536e-07,7.6557365e-07
rec,Y,7,57,95,157,6,6.420536e-07,7.6557365e-07
rec,Z,7,57,96,152,6,3.6324926e-07,3.957587e-07
rec,Rx,7,57,96,154,6,6.078505e-07,7.119639e-07
rec,Ry,7,57,118,154,6,6.078505e-07,7.119639e-07
rec,Rz,7,57,97,158,6,6.078505e-07,6.881442e-07
rec,X^(1/2),7,58,94,154,7,1.1789143e-07,1.6441899e-07
rec,X^(1/4),7,58,94,154,6,3.3697643e-07,4.755699e-07
rec,X^(1/8),7,58,97,154,6,7.1525574e-07,9.778098e-07
rec,H,7,58,101,158,6,8.6782774e-07,1.0573945e-06
rec,X,7,58,93,157,6,3.7622556e-07,4.2860984e-07
rec,Y,7,58,97,150,6,3.7622556e-07,4.2860984e-07
rec,Z,7,58,99,153,6,4.915125e-07,6.0231554e-07
rec,Rx,7,58,93,153,6,5.2228074e-07,6.2817435e-07
rec,Ry,7,58,92,154,6,5.2228074e-07,6.2817435e-07
rec,Rz,7,58,95,152,6,1.0794861e-06,1.2363557e-06
rec,X^(1/2),7,59,103,154,7,1.1789143e-07,1.6441899e-07
rec,X^(1/4),7,59,95,154,6,3.3697643e-07,4.755699e-07
rec,X^(1/8),7,59,95,156,6,7.1525574e-07,9.778098e-07
rec,H,7,59,95,155,6,2.8583736e-07,4.1227543e-07
rec,X,7,59,100,155,6,3.7622556e-07,4.2860984e-07
rec,Y,7,59,98,156,6,3.7622556e-07,4.2860984e-07
rec,Z,7,59,96,151,6,2.764758e-07,4.2586856e-07
rec,Rx,7,59,95,154,6,5.2228074e-07,6.2817435e-07
rec,Ry,7,59,101,155,6,5.2228074e-07,6.2817435e-07
rec,Rz,7,59,93,159,6,4.500669e-07,5.4378495e-07
rec,X^(1/2),7,60,99,152,6,3.763002e-07,4.872224e-07
rec,X^(1/4),7,60,93,155,6,2.873214e-07,4.456021e-07
rec,X^(1/8),7,60,102,154,6,3.576282e-07,4.4767174e-07
rec,H,7,60,95,155,6,3.5762798e-07,5.1092957e-07
rec,X,7,60,96,177,6,6.198371e-07,7.054914e-07
rec,Y,7,60,100,157,6,6.198371e-07,7.054914e-07
rec,Z,7,60,95,155,6,4.298152e-07,5.0419595e-07
rec,Rx,7,60,95,155,6,3.5762787e-07,4.4186558e-07
rec,Ry,7,60,98,153,6,3.5762787e-07,4.4186558e-07
rec,Rz,7,60,95,157,6,2.6656008e-07,3.489332e-07
rec,X^(1/2),7,61,95,152,6,3.763002e-07,4.872224e-07
rec,X^(1/4),7,61,99,152,6,2.873214e-07,4.456021e-07
rec,X^(1/8),7,61,94,154,6,3.576282e-07,4.4767174e-07
rec,H,7,61,100,154,6,2.7229774e-07,4.6234226e-07
rec,X,7,61,101,157,6,6.198371e-07,7.054914e-07
rec,Y,7,61,95,157,6,6.198371e-07,7.054914e-07
rec,Z,7,61,103,153,6,2.8786772e-07,4.580896e-07
rec,Rx,7,61,96,156,6,3.5762787e-07,4.4186558e-07
rec,Ry,7,61,95,153,6,3.5762787e-07,4.4186558e-07
rec,Rz,7,61,95,155,6,6.078505e-07,6.871864e-07
rec,X^(1/2),7,62,97,152,6,4.4021803e-07,7.819255e-07
rec,X^(1/4),7,62,95,158,6,2.665221e-07,3.134737e-07
rec,X^(1/8),7,62,98,152,6,7.1525574e-07,8.5914013e-07
rec,H,7,62,100,155,6,7.251571e-07,9.385029e-07
rec,X,7,62,92,155,6,2.2855993e-07,3.3609223e-07
rec,Y,7,62,95,154,6,2.2855993e-07,3.3609223e-07
rec,Z,7,62,100,156,6,4.298152e-07,5.0419595e-07
rec,Rx,7,62,97,157,6,3.0871618e-07,4.925017e-07
rec,Ry,7,62,94,154,6,3.0871618e-07,4.925017e-07
rec,Rz,7,62,104,184,6,5.323387e-07,7.123007e-07
rec,X^(1/2),7,63,108,166,6,4.4021803e-07,7.819255e-07
rec,X^(1/4),7,63,131,172,6,2.665221e-07,3.134737e-07
rec,X^(1/8),7,63,92,158,6,7.1525574e-07,8.5914013e-07
rec,H,7,63,102,157,6,6.0967847e-07,9.190076e-07
rec,X,7,63,95,154,6,2.2855993e-07,3.3609223e-07
rec,Y,7,63,99,152,6,2.2855993e-07,3.3609223e-07
rec,Z,7,63,95,161,6,4.1749857e-07,4.994391e-07
rec,Rx,7,63,98,152,6,3.0871618e-07,4.925017e-07
rec,Ry,7,63,97,152,6,3.0871618e-07,4.925017e-07
rec,Rz,7,63,94,154,6,6.4196166e-07,7.6980643e-07
rec,X^(1/2),7,64,94,156,6,3.7371925e-07,4.6005465e-07
rec,X^(1/4),7,64,100,158,6,3.7371925e-07,4.6232435e-07
rec,X^(1/8),7,64,95,155,6,3.7371925e-07,4.6223195e-07
rec,H,7,64,99,158,6,3.737192e-07,4.6241334e-07
rec,X,7,64,97,157,6,3.6629288e-07,3.8995952e-07
rec,Y,7,64,100,158,6,3.6629288e-07,3.8995952e-07
rec,Z,7,64,94,154,6,3.7371922e-07,4.594672e-07
rec,Rx,7,64,102,155,6,3.7371922e-07,4.594835e-07
rec,Ry,7,64,93,154,6,3.7371922e-07,4.594835e-07
rec,Rz,7,64,101,156,6,4.1962053e-07,5.66231e-07
rec,X^(1/2),7,65,93,153,6,3.7371925e-07,4.6005465e-07
rec,X^(1/4),7,65,99,153,6,3.7371925e-07,4.6232435e-07
rec,X^(1/8),7,65,97,152,6,3.7371925e-07,4.6223195e-07
rec,H,7,65,92,155,6,4.40026e-07,5.723678e-07
rec,X,7,65,94,160,6,3.6629288e-07,3.8995952e-07
rec,Y,7,65,97,154,6,3.6629288e-07,3.8995952e-07
rec,Z,7,65,99,153,6,3.6689858e-07,4.4410672e-07
rec,Rx,7,65,120,156,6,3.7371922e-07,4.594835e-07
rec,Ry,7,65,94,158,6,3.7371922e-07,4.594835e-07
rec,Rz,7,65,99,159,6,3.7371922e-07,4.62311e-07
rec,X^(1/2),7,66,100,158,6,4.7776757e-07,5.188743e-07
rec,X^(1/4),7,66,99,155,6,5.2646675e-07,5.5298864e-07
rec,X^(1/8),7,66,95,156,6,5.964654e-07,6.734882e-07
rec,H,7,66,101,159,6,4.657656e-07,5.031941e-07
rec,X,7,66,99,151,6,3.5168003e-07,4.4543236e-07
rec,Y,7,66,100,158,6,3.5168003e-07,4.4543236e-07
rec,Z,7,66,94,154,6,3.7371922e-07,4.594672e-07
rec,Rx,7,66,95,153,6,3.976126e-07,4.2412228e-07
rec,Ry,7,66,96,154,6,3.976126e-07,4.2412228e-07
rec,Rz,7,66,93,147,6,3.7997964e-07,4.1046704e-07
rec,X^(1/2),7,67,97,152,6,4.7776757e-07,5.188743e-07
rec,X^(1/4),7,67,92,159,6,5.2646675e-07,5.5298864e-07
rec,X^(1/8),7,67,95,155,6,5.964654e-07,6.734882e-07
rec,H,7,67,96,156,6,3.5168003e-07,4.5311234e-07
rec,X,7,67,101,158,6,3.5168003e-07,4.4543236e-07
rec,Y,7,67,94,153,6,3.5168003e-07,4.4543236e-07
rec,Z,7,67,96,153,6,4.081531e-07,4.853371e-07
rec,Rx,7,67,97,156,6,3.976126e-07,4.2412228e-07
rec,Ry,7,67,96,154,6,3.976126e-07,4.2412228e-07
rec,Rz,7,67,94,158,6,3.111454e-07,3.984365e-07
rec,X^(1/2),7,68,95,153,6,4.1962053e-07,4.5108874e-07
rec,X^(1/4),7,68,101,159,6,3.6689858e-07,4.7078515e-07
rec,X^(1/8),7,68,93,153,6,4.3603404e-07,4.6516178e-07
rec,H,7,68,102,158,6,3.799796e-07,4.666315e-07
rec,X,7,68,119,158,6,3.9600383e-07,4.2934204e-07
rec,Y,7,68,97,157,6,3.9600383e-07,4.2934204e-07
rec,Z,7,68,95,155,6,3.5886748e-07,3.7542773e-07
rec,Rx,7,68,97,155,6,3.9431808e-07,4.705122e-07
rec,Ry,7,68,93,157,6,3.9431808e-07,4.705122e-07
rec,Rz,7,68,94,273,6,2.9690352e-07,3.5265822e-07
rec,X^(1/2),7,69,158,221,6,4.1962053e-07,4.5108874e-07
rec,X^(1/4),7,69,99,158,6,3.6689858e-07,4.7078515e-07
rec,X^(1/8),7,69,99,310,6,4.3603404e-07,4.6516178e-07
rec,H,7,69,266,369,6,3.2544628e-07,4.3302842e-07
rec,X,7,69,207,344,6,3.9600383e-07,4.2934204e-07
rec,Y,7,69,188,317,6,3.9600383e-07,4.2934204e-07
rec,Z,7,69,203,326,6,4.5320112e-07,4.715454e-07
rec,Rx,7,69,193,344,6,3.9431808e-07,4.705122e-07
rec,Ry,7,69,195,323,6,3.9431808e-07,4.705122e-07
rec,Rz,7,69,173,350,6,4.1086426e-07,4.2635932e-07
rec,X^(1/2),7,70,203,350,6,3.7342204e-07,4.6056934e-07
rec,X^(1/4),7,70,199,348,6,3.5762787e-07,5.1141296e-07
rec,X^(1/8),7,70,199,301,6,4.067225e-07,4.2379713e-07
rec,H,7,70,171,226,6,3.9761258e-07,4.9036794e-07
rec,X,7,70,120,235,6,3.5144322e-07,3.7542625e-07
rec,Y,7,70,161,288,6,3.5144322e-07,3.7542625e-07
rec,Z,7,70,146,164,6,3.5886748e-07,3.7542773e-07
rec,Rx,7,70,106,234,6,5.4061655e-07,5.920713e-07
rec,Ry,7,70,112,198,6,5.4061655e-07,5.920713e-07
rec,Rz,7,70,100,178,6,2.9209696e-07,3.200626e-07
rec,X^(1/2),7,71,138,193,6,3.7342204e-07,4.6056934e-07
rec,X^(1/4),7,71,99,163,6,3.5762787e-07,5.1141296e-07
rec,X^(1/8),7,71,113,188,6,4.067225e-07,4.2379713e-07
rec,H,7,71,99,211,6,3.4882726e-07,4.5808247e-07
rec,X,7,71,108,266,6,3.5144322e-07,3.7542625e-07
rec,Y,7,71,105,186,6,3.5144322e-07,3.7542625e-07
rec,Z,7,71,97,152,6,3.4787112e-07,3.859557e-07
rec,Rx,7,71,95,150,6,5.4061655e-07,5.920713e-07
rec,Ry,7,71,96,153,6,5.4061655e-07,5.920713e-07
rec,Rz,7,71,95,156,6,3.1855043e-07,3.346343e-07
rec,X^(1/2),7,72,101,156,6,4.339284e-07,4.4626415e-07
rec,X^(1/4),7,72,95,156,6,4.267694e-07,5.0343886e-07
rec,X^(1/8),7,72,110,155,6,4.3399228e-07,4.4563689e-07
rec,H,7,72,96,157,6,4.1962053e-07,4.344084e-07
rec,X,7,72,94,158,6,4.1942207e-07,4.3425177e-07
rec,Y,7,72,94,172,6,4.1942207e-07,4.3425177e-07
rec,Z,7,72,96,153,6,4.339923e-07,4.4583803e-07
rec,Rx,7,72,96,154,6,4.4128575e-07,4.5768576e-07
rec,Ry,7,72,94,160,6,4.4128575e-07,4.5768576e-07
rec,Rz,7,72,97,151,6,4.4128575e-07,4.5724033e-07
rec,X^(1/2),7,73,96,156,6,4.339284e-07,4.4626415e-07
rec,X^(1/4),7,73,100,156,6,4.267694e-07,5.0343886e-07
rec,X^(1/8),7,73,95,153,6,4.3399228e-07,4.4563689e-07
rec,H,7,73,95,155,6,4.3392836e-07,4.421114e-07
rec,X,7,73,103,165,6,4.1942207e-07,4.3425177e-07
rec,Y,7,73,96,161,6,4.1942207e-07,4.3425177e-07
rec,Z,7,73,119,229,6,4.2206077e-07,4.4015215e-07
rec,Rx,7,73,98,170,6,4.4128575e-07,4.5768576e-07
rec,Ry,7,73,110,-2402,6,4.4128575e-07,4.5768576e-07
rec,Rz,7,73,109,171,6,4.257275e-07,4.381225e-07
rec,X^(1/2),7,74,104,203,6,3.3261648e-07,3.5554828e-07
rec,X^(1/4),7,74,109,164,6,2.9690355e-07,4.231105e-07
rec,X^(1/8),7,74,98,161,6,4.7683716e-07,5.934743e-07
rec,H,7,74,95,162,6,4.034337e-07,5.0919584e-07
rec,X,7,74,96,157,6,4.1248236e-07,4.992768e-07
rec,Y,7,74,97,166,6,4.1248236e-07,4.992768e-07
rec,Z,7,74,102,159,6,4.339923e-07,4.4583803e-07
rec,Rx,7,74,98,175,6,3.397988e-07,4.576649e-07
rec,Ry,7,74,98,203,6,3.397988e-07,4.576649e-07
rec,Rz,7,74,97,156,6,4.3392836e-07,4.3901562e-07
rec,X^(1/2),7,75,95,154,6,3.3261648e-07,3.5554828e-07
rec,X^(1/4),7,75,95,157,6,2.9690355e-07,4.231105e-07
rec,X^(1/8),7,75,97,155,6,4.7683716e-07,5.934743e-07
rec,H,7,75,95,157,6,5.3416045e-07,5.7645616e-07
rec,X,7,75,94,152,6,4.1248236e-07,4.992768e-07
rec,Y,7,75,96,153,6,4.1248236e-07,4.992768e-07
rec,Z,7,75,98,153,6,4.2206077e-07,4.4243214e-07
rec,Rx,7,75,95,153,6,3.397988e-07,4.576649e-07
rec,Ry,7,75,94,155,6,3.397988e-07,4.576649e-07
rec,Rz,7,75,93,153,6,4.257275e-07,4.4274577e-07
rec,X^(1/2),7,76,97,153,6,3.9431805e-07,4.4223472e-07
rec,X^(1/4),7,76,94,155,6,3.6256094e-07,4.4195576e-07
rec,X^(1/8),7,76,96,152,6,4.0122603e-07,4.4031646e-07
rec,H,7,76,121,152,6,3.7706963e-07,5.4851216e-07
rec,X,7,76,97,157,6,3.9113777e-07,4.1487684e-07
rec,Y,7,76,98,154,6,3.9113777e-07,4.1487684e-07
rec,Z,7,76,96,156,6,4.0535542e-07,4.1892542e-07
rec,Rx,7,76,94,155,6,3.976126e-07,4.3854226e-07
rec,Ry,7,76,95,154,6,3.976126e-07,4.3854226e-07
rec,Rz,7,76,96,155,6,3.6689855e-07,4.5160598e-07
rec,X^(1/2),7,77,94,151,6,3.9431805e-07,4.4223472e-07
rec,X^(1/4),7,77,94,155,6,3.6256094e-07,4.4195576e-07
rec,X^(1/8),7,77,95,153,6,4.0122603e-07,4.4031646e-07
rec,H,7,77,96,155,6,5.29401e-07,6.979002e-07
rec,X,7,77,94,154,6,3.9113777e-07,4.1487684e-07
rec,Y,7,77,96,159,6,3.9113777e-07,4.1487684e-07
rec,Z,7,77,96,155,6,3.7726727e-07,4.134991e-07
rec,Rx,7,77,95,155,6,3.976126e-07,4.3854226e-07
rec,Ry,7,77,97,152,6,3.976126e-07,4.3854226e-07
rec,Rz,7,77,93,160,6,4.0233135e-07,4.7673893e-07
rec,X^(1/2),7,78,94,153,6,5.0007776e-07,7.0540136e-07
rec,X^(1/4),7,78,95,153,6,4.2696448e-07,6.360554e-07
rec,X^(1/8),7,78,95,154,6,4.7683716e-07,6.0096284e-07
rec,H,7,78,93,169,6,3.7695793e-07,5.4188587e-07
rec,X,7,78,94,153,6,3.8056353e-07,4.1771145e-07
rec,Y,7,78,96,155,6,3.8056353e-07,4.1771145e-07
rec,Z,7,78,97,154,6,4.0535542e-07,4.1892542e-07
rec,Rx,7,78,96,156,6,3.7252903e-07,4.090594e-07
rec,Ry,7,78,93,154,6,3.7252903e-07,4.090594e-07
rec,Rz,7,78,122,154,6,3.5419654e-07,3.7575603e-07
rec,X^(1/2),7,79,97,156,6,5.0007776e-07,7.0540136e-07
rec,X^(1/4),7,79,98,163,6,4.2696448e-07,6.360554e-07
rec,X^(1/8),7,79,94,153,6,4.7683716e-07,6.0096284e-07
rec,H,7,79,94,167,6,5.000777e-07,7.193819e-07
rec,X,7,79,94,153,6,3.8056353e-07,4.1771145e-07
rec,Y,7,79,98,160,6,3.8056353e-07,4.1771145e-07
rec,Z,7,79,94,153,6,3.7726727e-07,4.1420958e-07
rec,Rx,7,79,94,156,6,3.7252903e-07,4.090594e-07
rec,Ry,7,79,93,155,6,3.7252903e-07,4.090594e-07
rec,Rz,7,79,93,158,6,3.7697288e-07,5.5062833e-07
rec,X^(1/2),7,80,96,154,6,5.148316e-07,6.00802e-07
rec,X^(1/4),7,80,96,158,6,5.480188e-07,6.4366446e-07
rec,X^(1/8),7,80,94,154,6,3.4702012e-07,4.5419208e-07
rec,H,7,80,94,155,6,5.6265185e-07,6.796926e-07
rec,X,7,80,92,154,6,5.0626664e-07,6.544654e-07
rec,Y,7,80,96,158,6,5.0626664e-07,6.544654e-07
rec,Z,7,80,95,155,6,3.7252903e-07,4.3235536e-07
rec,Rx,7,80,104,154,6,3.738078e-07,4.3764672e-07
rec,Ry,7,80,96,153,6,3.738078e-07,4.3764672e-07
rec,Rz,7,80,94,153,6,3.4402007e-07,4.0572067e-07
rec,X^(1/2),7,81,96,156,6,5.148316e-07,6.00802e-07
rec,X^(1/4),7,81,97,153,6,5.480188e-07,6.4366446e-07
